muni,Muni Zoned %_single_family,TRACT CODE,Cleaned Tract Code,Block Group of parcel_data_aggregated_by_block_group,N,percent_sf_residences,EJ,EJ_pop,Ej Crit De,recoded_ej_criteria,CITY
Dedham,0,402200,402200,1,269,76.3,Yes,EJ Population,Minority,Minority,Dedham
,,402200,402200,2,487,95.6,No,Not an EJ Population,,N/A,Dedham
,,402300,402300,1,329,98.8,No,Not an EJ Population,,N/A,Dedham
,,402300,402300,2,591,98.7,No,Not an EJ Population,,N/A,Dedham
,,402300,402300,3,776,98.9,No,Not an EJ Population,,N/A,Dedham
,,402300,402300,3,776,98.9,No,Not an EJ Population,,N/A,Westwood
Dedham,0,402400,402400,1,252,58.7,Yes,EJ Population,Minority,Minority,Dedham
,,402400,402400,2,255,93.8,No,Not an EJ Population,,N/A,Dedham
,,402400,402400,3,337,93.4,No,Not an EJ Population,,N/A,Dedham
Dedham,0,402400,402400,4,522,98.0,Yes,EJ Population,Minority,Minority,Dedham
Dedham,0,402400,402400,4,522,98.0,Yes,EJ Population,Minority,Minority,Westwood
,,402400,402400,5,571,95.5,No,Not an EJ Population,,N/A,Dedham
,,402500,402500,1,506,90.1,No,Not an EJ Population,,N/A,Dedham
,,402500,402500,2,469,96.6,No,Not an EJ Population,,N/A,Dedham
,,402500,402500,2,469,96.6,No,Not an EJ Population,,N/A,Westwood
,,402500,402500,3,303,93.7,No,Not an EJ Population,,N/A,Dedham
,,403100,403100,7,9,100.0,No,Not an EJ Population,,N/A,Dedham
,,403100,403100,7,9,100.0,No,Not an EJ Population,,N/A,Wellesley
,,403400,403400,1,3,50.0,No,Not an EJ Population,,N/A,Wellesley
,,403400,403400,5,28,100.0,No,Not an EJ Population,,N/A,Dover
,,403400,403400,5,28,100.0,No,Not an EJ Population,,N/A,Wellesley
,,403502,403502,2,6,50.0,No,Not an EJ Population,,N/A,Wellesley
,,404100,404100,1,633,98.8,No,Not an EJ Population,,N/A,Natick
,,404100,404100,1,633,98.8,No,Not an EJ Population,,N/A,Wellesley
,,404100,404100,2,375,93.5,No,Not an EJ Population,,N/A,Wellesley
,,404100,404100,3,334,99.7,No,Not an EJ Population,,N/A,Natick
,,404100,404100,3,334,99.7,No,Not an EJ Population,,N/A,Wellesley
,,404201,404201,1,366,99.1,No,Not an EJ Population,,N/A,Natick
,,404201,404201,1,366,99.1,No,Not an EJ Population,,N/A,Wellesley
,,404201,404201,2,359,98.8,No,Not an EJ Population,,N/A,Wellesley
,,404201,404201,3,348,98.1,No,Not an EJ Population,,N/A,Natick
,,404201,404201,3,348,98.1,No,Not an EJ Population,,N/A,Wellesley
,,404201,404201,4,252,97.8,No,Not an EJ Population,,N/A,Wellesley
,,404201,404201,4,252,97.8,No,Not an EJ Population,,N/A,Weston
,,404202,404202,1,534,95.2,No,Not an EJ Population,,N/A,Natick
,,404202,404202,1,534,95.2,No,Not an EJ Population,,N/A,Wellesley
,,404202,404202,2,284,96.3,No,Not an EJ Population,,N/A,Wellesley
,,404202,404202,4,282,99.6,No,Not an EJ Population,,N/A,Wellesley
,,404301,404301,1,491,99.4,No,Not an EJ Population,,N/A,Natick
,,404301,404301,1,491,99.4,No,Not an EJ Population,,N/A,Wellesley
,,404301,404301,2,304,100.0,No,Not an EJ Population,,N/A,Natick
,,404301,404301,2,304,100.0,No,Not an EJ Population,,N/A,Wellesley
,,404301,404301,3,438,100.0,No,Not an EJ Population,,N/A,Wellesley
,,404301,404301,4,411,99.2,No,Not an EJ Population,,N/A,Wellesley
,,404301,404301,5,306,100.0,No,Not an EJ Population,,N/A,Natick
,,404301,404301,5,306,100.0,No,Not an EJ Population,,N/A,Wellesley
,,404302,404302,1,491,85.2,No,Not an EJ Population,,N/A,Wellesley
,,404302,404302,2,253,100.0,No,Not an EJ Population,,N/A,Natick
,,404302,404302,2,253,100.0,No,Not an EJ Population,,N/A,Wellesley
,,404302,404302,3,422,98.4,No,Not an EJ Population,,N/A,Natick
,,404302,404302,3,422,98.4,No,Not an EJ Population,,N/A,Wellesley
,,404400,404400,1,279,92.9,No,Not an EJ Population,,N/A,Wellesley
,,404400,404400,2,445,96.9,No,Not an EJ Population,,N/A,Wellesley
,,404400,404400,3,232,99.6,No,Not an EJ Population,,N/A,Wellesley
,,404400,404400,5,304,82.8,No,Not an EJ Population,,N/A,Wellesley
,,405100,405100,1,717,98.4,No,Not an EJ Population,,N/A,Dover
,,405100,405100,1,717,98.4,No,Not an EJ Population,,N/A,Medfield
,,405100,405100,1,717,98.4,No,Not an EJ Population,,N/A,Walpole
,,405100,405100,2,312,93.2,No,Not an EJ Population,,N/A,Dover
,,405100,405100,2,312,93.2,No,Not an EJ Population,,N/A,Medfield
,,405100,405100,2,312,93.2,No,Not an EJ Population,,N/A,Westwood
,,405100,405100,3,278,96.0,No,Not an EJ Population,,N/A,Dover
,,405100,405100,4,661,94.4,No,Not an EJ Population,,N/A,Dover
,,405100,405100,4,661,94.4,No,Not an EJ Population,,N/A,Medfield
,,406101,406101,1,726,92.6,No,Not an EJ Population,,N/A,Medfield
,,406101,406101,1,726,92.6,No,Not an EJ Population,,N/A,Millis
,,406101,406101,1,726,92.6,No,Not an EJ Population,,N/A,Walpole
,,406101,406101,2,526,99.0,No,Not an EJ Population,,N/A,Medfield
,,406101,406101,3,483,98.8,No,Not an EJ Population,,N/A,Dover
,,406101,406101,3,483,98.8,No,Not an EJ Population,,N/A,Medfield
,,406102,406102,1,656,98.9,No,Not an EJ Population,,N/A,Medfield
,,406102,406102,1,656,98.9,No,Not an EJ Population,,N/A,Walpole
,,406102,406102,2,319,92.5,No,Not an EJ Population,,N/A,Medfield
,,406102,406102,2,319,92.5,No,Not an EJ Population,,N/A,Millis
,,406102,406102,3,366,100.0,No,Not an EJ Population,,N/A,Medfield
,,406102,406102,3,366,100.0,No,Not an EJ Population,,N/A,Walpole
,,406102,406102,4,705,99.6,No,Not an EJ Population,,N/A,Medfield
Millis,88.90747001,407101,407101,1,493,97.6,Yes,EJ Population,English isolation,English isolation,Medway
Millis,88.90747001,407101,407101,1,493,97.6,Yes,EJ Population,English isolation,English isolation,Millis
,,407101,407101,2,465,89.3,No,Not an EJ Population,,N/A,Medway
,,407101,407101,2,465,89.3,No,Not an EJ Population,,N/A,Millis
,,407101,407101,3,395,90.0,No,Not an EJ Population,,N/A,Medfield
,,407101,407101,3,395,90.0,No,Not an EJ Population,,N/A,Millis
,,407102,407102,1,534,95.9,No,Not an EJ Population,,N/A,Medfield
,,407102,407102,1,534,95.9,No,Not an EJ Population,,N/A,Medway
,,407102,407102,1,534,95.9,No,Not an EJ Population,,N/A,Millis
,,407102,407102,2,699,93.6,No,Not an EJ Population,,N/A,Medway
,,407102,407102,2,699,93.6,No,Not an EJ Population,,N/A,Millis
,,407102,407102,2,699,93.6,No,Not an EJ Population,,N/A,Norfolk
,,408102,408102,1,332,87.6,No,Not an EJ Population,,N/A,Franklin
,,408102,408102,1,332,87.6,No,Not an EJ Population,,N/A,Medway
,,408102,408102,1,332,87.6,No,Not an EJ Population,,N/A,Millis
,,408102,408102,2,625,89.6,No,Not an EJ Population,,N/A,Medway
,,408102,408102,2,625,89.6,No,Not an EJ Population,,N/A,Millis
,,408102,408102,3,268,84.6,No,Not an EJ Population,,N/A,Franklin
,,408102,408102,3,268,84.6,No,Not an EJ Population,,N/A,Medway
,,408102,408102,3,268,84.6,No,Not an EJ Population,,N/A,Millis
,,408102,408102,4,293,94.2,No,Not an EJ Population,,N/A,Medway
,,408102,408102,4,293,94.2,No,Not an EJ Population,,N/A,Millis
,,408103,408103,1,367,96.9,No,Not an EJ Population,,N/A,Bellingham
,,408103,408103,1,367,96.9,No,Not an EJ Population,,N/A,Medway
,,408103,408103,1,367,96.9,No,Not an EJ Population,,N/A,Milford
,,408103,408103,1,367,96.9,No,Not an EJ Population,,N/A,Millis
,,408103,408103,2,664,98.7,No,Not an EJ Population,,N/A,Medway
,,408103,408103,2,664,98.7,No,Not an EJ Population,,N/A,Milford
,,408104,408104,1,551,95.3,No,Not an EJ Population,,N/A,Medway
,,408104,408104,1,551,95.3,No,Not an EJ Population,,N/A,Millis
,,408104,408104,2,390,98.0,No,Not an EJ Population,,N/A,Medway
,,408104,408104,3,699,99.5,No,Not an EJ Population,,N/A,Medway
,,408104,408104,3,699,99.5,No,Not an EJ Population,,N/A,Millis
,,409101,409101,1,894,98.8,No,Not an EJ Population,,N/A,Norfolk
,,409101,409101,2,373,97.7,No,Not an EJ Population,,N/A,Norfolk
,,409101,409101,2,373,97.7,No,Not an EJ Population,,N/A,Walpole
,,409101,409101,2,373,97.7,No,Not an EJ Population,,N/A,Wrentham
,,409101,409101,4,353,98.0,No,Not an EJ Population,,N/A,Norfolk
,,409101,409101,4,353,98.0,No,Not an EJ Population,,N/A,Walpole
,,409102,409102,1,853,98.4,No,Not an EJ Population,,N/A,Franklin
,,409102,409102,1,853,98.4,No,Not an EJ Population,,N/A,Millis
,,409102,409102,1,853,98.4,No,Not an EJ Population,,N/A,Norfolk
,,409102,409102,2,981,99.3,No,Not an EJ Population,,N/A,Norfolk
,,409102,409102,2,981,99.3,No,Not an EJ Population,,N/A,Walpole
,,409102,409102,2,981,99.3,No,Not an EJ Population,,N/A,Wrentham
,,410100,410100,1,284,82.6,No,Not an EJ Population,,N/A,Foxborough
,,410100,410100,2,287,83.8,No,Not an EJ Population,,N/A,Foxborough
,,410100,410100,3,674,98.5,No,Not an EJ Population,,N/A,Foxborough
,,410100,410100,4,23,80.0,No,Not an EJ Population,,N/A,Foxborough
,,410100,410100,5,400,83.3,No,Not an EJ Population,,N/A,Foxborough
,,410100,410100,5,400,83.3,No,Not an EJ Population,,N/A,Wrentham
,,410100,410100,6,330,97.4,No,Not an EJ Population,,N/A,Foxborough
,,410100,410100,6,330,97.4,No,Not an EJ Population,,N/A,Wrentham
,,410300,410300,1,672,97.1,No,Not an EJ Population,,N/A,Foxborough
,,410300,410300,1,672,97.1,No,Not an EJ Population,,N/A,Sharon
Foxborough,92.78636919,410300,410300,2,215,96.4,Yes,EJ Population,Minority,Minority,Foxborough
,,410300,410300,3,550,98.6,No,Not an EJ Population,,N/A,Foxborough
,,410400,410400,1,514,97.1,No,Not an EJ Population,,N/A,Foxborough
,,410400,410400,2,182,68.1,No,Not an EJ Population,,N/A,Foxborough
Foxborough,92.78636919,410400,410400,3,286,62.5,Yes,EJ Population,Minority,Minority,Foxborough
,,410400,410400,4,687,98.8,No,Not an EJ Population,,N/A,Foxborough
Walpole,90.51544379,411101,411101,1,286,97.4,Yes,EJ Population,Minority,Minority,Foxborough
Walpole,90.51544379,411101,411101,1,286,97.4,Yes,EJ Population,Minority,Minority,Walpole
,,411101,411101,2,699,96.9,No,Not an EJ Population,,N/A,Foxborough
,,411101,411101,2,699,96.9,No,Not an EJ Population,,N/A,Norfolk
,,411101,411101,2,699,96.9,No,Not an EJ Population,,N/A,Walpole
,,411102,411102,1,554,97.8,No,Not an EJ Population,,N/A,Foxborough
,,411102,411102,1,554,97.8,No,Not an EJ Population,,N/A,Sharon
,,411102,411102,1,554,97.8,No,Not an EJ Population,,N/A,Walpole
,,411102,411102,2,448,90.3,No,Not an EJ Population,,N/A,Walpole
,,411102,411102,3,416,88.0,No,Not an EJ Population,,N/A,Walpole
,,411200,411200,1,430,97.8,No,Not an EJ Population,,N/A,Norwood
,,411200,411200,1,430,97.8,No,Not an EJ Population,,N/A,Sharon
,,411200,411200,1,430,97.8,No,Not an EJ Population,,N/A,Walpole
,,411200,411200,2,727,93.6,No,Not an EJ Population,,N/A,Sharon
,,411200,411200,2,727,93.6,No,Not an EJ Population,,N/A,Walpole
Walpole,90.51544379,411200,411200,3,542,96.4,Yes,EJ Population,Minority,Minority,Norwood
Walpole,90.51544379,411200,411200,3,542,96.4,Yes,EJ Population,Minority,Minority,Walpole
,,411200,411200,4,140,82.8,No,Not an EJ Population,,N/A,Norwood
,,411200,411200,4,140,82.8,No,Not an EJ Population,,N/A,Walpole
,,411301,411301,1,1099,99.2,No,Not an EJ Population,,N/A,Medfield
,,411301,411301,1,1099,99.2,No,Not an EJ Population,,N/A,Norwood
,,411301,411301,1,1099,99.2,No,Not an EJ Population,,N/A,Walpole
,,411301,411301,2,324,96.5,No,Not an EJ Population,,N/A,Norwood
,,411301,411301,2,324,96.5,No,Not an EJ Population,,N/A,Walpole
,,411301,411301,3,380,96.7,No,Not an EJ Population,,N/A,Walpole
Walpole,90.51544379,411302,411302,2,166,67.8,Yes,EJ Population,Minority,Minority,Medfield
Walpole,90.51544379,411302,411302,2,166,67.8,Yes,EJ Population,Minority,Minority,Walpole
,,411302,411302,3,290,98.1,No,Not an EJ Population,,N/A,Norfolk
,,411302,411302,3,290,98.1,No,Not an EJ Population,,N/A,Walpole
,,411302,411302,4,542,99.6,No,Not an EJ Population,,N/A,Walpole
,,412100,412100,1,532,98.2,No,Not an EJ Population,,N/A,Dedham
,,412100,412100,1,532,98.2,No,Not an EJ Population,,N/A,Norwood
,,412100,412100,1,532,98.2,No,Not an EJ Population,,N/A,Westwood
,,412100,412100,2,367,99.4,No,Not an EJ Population,,N/A,Westwood
,,412100,412100,3,800,99.0,No,Not an EJ Population,,N/A,Walpole
,,412100,412100,3,800,99.0,No,Not an EJ Population,,N/A,Westwood
,,412100,412100,4,380,99.7,No,Not an EJ Population,,N/A,Walpole
,,412100,412100,4,380,99.7,No,Not an EJ Population,,N/A,Westwood
,,412200,412200,1,534,99.0,No,Not an EJ Population,,N/A,Westwood
,,412200,412200,2,550,98.2,No,Not an EJ Population,,N/A,Dover
,,412200,412200,2,550,98.2,No,Not an EJ Population,,N/A,Westwood
,,412300,412300,1,409,99.2,No,Not an EJ Population,,N/A,Dedham
,,412300,412300,1,409,99.2,No,Not an EJ Population,,N/A,Norwood
,,412300,412300,1,409,99.2,No,Not an EJ Population,,N/A,Westwood
,,412300,412300,2,354,99.4,No,Not an EJ Population,,N/A,Norwood
,,412300,412300,2,354,99.4,No,Not an EJ Population,,N/A,Westwood
,,412300,412300,3,287,98.8,No,Not an EJ Population,,N/A,Dedham
,,412300,412300,3,287,98.8,No,Not an EJ Population,,N/A,Westwood
,,412300,412300,4,650,94.8,No,Not an EJ Population,,N/A,Dedham
,,412300,412300,4,650,94.8,No,Not an EJ Population,,N/A,Westwood
,,413100,413100,2,340,98.8,No,Not an EJ Population,,N/A,Canton
,,413100,413100,2,340,98.8,No,Not an EJ Population,,N/A,Norwood
,,413100,413100,3,486,97.3,No,Not an EJ Population,,N/A,Canton
,,413100,413100,3,486,97.3,No,Not an EJ Population,,N/A,Norwood
Norwood,57.1573679,413100,413100,4,330,80.4,Yes,EJ Population,Minority,Minority,Norwood
Norwood,57.1573679,413100,413100,4,330,80.4,Yes,EJ Population,Minority,Minority,Walpole
,,413100,413100,6,518,95.8,No,Not an EJ Population,,N/A,Norwood
Norwood,57.1573679,413100,413100,7,281,84.5,Yes,EJ Population,Minority,Minority,Norwood
Norwood,57.1573679,413100,413100,7,281,84.5,Yes,EJ Population,Minority,Minority,Walpole
Norwood,57.1573679,413201,413201,1,333,89.2,Yes,EJ Population,Income,Income,Norwood
Norwood,57.1573679,413201,413201,1,333,89.2,Yes,EJ Population,Income,Income,Walpole
Norwood,57.1573679,413201,413201,1,333,89.2,Yes,EJ Population,Income,Income,Westwood
,,413201,413201,2,320,78.9,No,Not an EJ Population,,N/A,Norwood
,,413201,413201,2,320,78.9,No,Not an EJ Population,,N/A,Walpole
,,413201,413201,3,415,81.4,No,Not an EJ Population,,N/A,Canton
,,413201,413201,3,415,81.4,No,Not an EJ Population,,N/A,Norwood
,,413201,413201,3,415,81.4,No,Not an EJ Population,,N/A,Walpole
,,413201,413201,3,415,81.4,No,Not an EJ Population,,N/A,Westwood
,,413202,413202,1,521,85.0,No,Not an EJ Population,,N/A,Canton
,,413202,413202,1,521,85.0,No,Not an EJ Population,,N/A,Norwood
,,413202,413202,1,521,85.0,No,Not an EJ Population,,N/A,Walpole
,,413202,413202,1,521,85.0,No,Not an EJ Population,,N/A,Westwood
Norwood,57.1573679,413300,413300,1,558,90.1,Yes,EJ Population,Minority,Minority,Canton
Norwood,57.1573679,413300,413300,1,558,90.1,Yes,EJ Population,Minority,Minority,Norwood
Norwood,57.1573679,413300,413300,1,558,90.1,Yes,EJ Population,Minority,Minority,Westwood
,,413300,413300,2,389,84.7,No,Not an EJ Population,,N/A,Norwood
,,413300,413300,3,443,100.0,No,Not an EJ Population,,N/A,Norwood
,,413401,413401,1,325,60.1,No,Not an EJ Population,,N/A,Norwood
,,413401,413401,1,325,60.1,No,Not an EJ Population,,N/A,Walpole
,,413401,413401,1,325,60.1,No,Not an EJ Population,,N/A,Westwood
,,413401,413401,2,373,64.9,No,Not an EJ Population,,N/A,Norwood
,,413401,413401,3,278,67.2,No,Not an EJ Population,,N/A,Norwood
Norwood,57.1573679,413402,413402,1,348,97.9,Yes,EJ Population,Minority,Minority,Norwood
Norwood,57.1573679,413402,413402,1,348,97.9,Yes,EJ Population,Minority,Minority,Walpole
Norwood,57.1573679,413402,413402,1,348,97.9,Yes,EJ Population,Minority,Minority,Westwood
Norwood,57.1573679,413402,413402,2,60,51.2,Yes,EJ Population,Minority,Minority,Norwood
Norwood,57.1573679,413402,413402,2,60,51.2,Yes,EJ Population,Minority,Minority,Walpole
Norwood,57.1573679,413402,413402,3,329,79.9,Yes,EJ Population,Minority,Minority,Canton
Norwood,57.1573679,413402,413402,3,329,79.9,Yes,EJ Population,Minority,Minority,Norwood
Norwood,57.1573679,413500,413500,1,364,94.9,Yes,EJ Population,Minority,Minority,Canton
Norwood,57.1573679,413500,413500,1,364,94.9,Yes,EJ Population,Minority,Minority,Norwood
Norwood,57.1573679,413500,413500,1,364,94.9,Yes,EJ Population,Minority,Minority,Sharon
Norwood,57.1573679,413500,413500,1,364,94.9,Yes,EJ Population,Minority,Minority,Walpole
Norwood,57.1573679,413500,413500,2,364,51.4,Yes,EJ Population,Minority,Minority,Canton
Norwood,57.1573679,413500,413500,2,364,51.4,Yes,EJ Population,Minority,Minority,Norwood
Norwood,57.1573679,413500,413500,2,364,51.4,Yes,EJ Population,Minority,Minority,Walpole
Norwood,57.1573679,413500,413500,3,438,63.6,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Norwood
Norwood,57.1573679,413500,413500,3,438,63.6,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Walpole
,,414100,414100,1,342,98.8,No,Not an EJ Population,,N/A,Sharon
,,414100,414100,2,263,98.4,No,Not an EJ Population,,N/A,Sharon
Sharon,98.42831903,414100,414100,3,826,99.3,Yes,EJ Population,Minority,Minority,Sharon
Sharon,98.42831903,414100,414100,3,826,99.3,Yes,EJ Population,Minority,Minority,Walpole
,,414100,414100,4,381,87.2,No,Not an EJ Population,,N/A,Sharon
,,414100,414100,5,165,96.9,No,Not an EJ Population,,N/A,Sharon
,,414100,414100,5,165,96.9,No,Not an EJ Population,,N/A,Walpole
Sharon,98.42831903,414200,414200,1,299,99.7,Yes,EJ Population,Minority,Minority,Sharon
Sharon,98.42831903,414200,414200,1,299,99.7,Yes,EJ Population,Minority,Minority,Stoughton
,,414200,414200,2,979,99.7,No,Not an EJ Population,,N/A,Sharon
,,414200,414200,2,979,99.7,No,Not an EJ Population,,N/A,Stoughton
,,414200,414200,3,477,96.4,No,Not an EJ Population,,N/A,Sharon
,,414200,414200,4,929,98.8,No,Not an EJ Population,,N/A,Sharon
,,414300,414300,1,287,84.9,No,Not an EJ Population,,N/A,Sharon
,,414300,414300,2,533,93.0,No,Not an EJ Population,,N/A,Sharon
,,414300,414300,3,433,93.8,No,Not an EJ Population,,N/A,Canton
,,414300,414300,3,433,93.8,No,Not an EJ Population,,N/A,Sharon
,,414300,414300,4,402,96.7,No,Not an EJ Population,,N/A,Sharon
,,414300,414300,4,402,96.7,No,Not an EJ Population,,N/A,Stoughton
,,415101,415101,1,532,92.2,No,Not an EJ Population,,N/A,Canton
,,415101,415101,2,265,96.6,No,Not an EJ Population,,N/A,Canton
,,415101,415101,2,265,96.6,No,Not an EJ Population,,N/A,Sharon
,,415101,415101,3,615,98.2,No,Not an EJ Population,,N/A,Canton
,,415101,415101,3,615,98.2,No,Not an EJ Population,,N/A,Norwood
Canton,0,415103,415103,1,212,70.3,Yes,EJ Population,Minority,Minority,Canton
Canton,0,415103,415103,2,559,91.0,Yes,EJ Population,Minority,Minority,Canton
Canton,0,415103,415103,2,559,91.0,Yes,EJ Population,Minority,Minority,Stoughton
Canton,0,415103,415103,3,163,88.7,Yes,EJ Population,Minority,Minority,Canton
,,415104,415104,1,551,88.8,No,Not an EJ Population,,N/A,Canton
,,415104,415104,1,551,88.8,No,Not an EJ Population,,N/A,Sharon
Canton,0,415104,415104,2,368,82.3,Yes,EJ Population,Minority,Minority,Canton
Canton,0,415201,415201,1,326,99.3,Yes,EJ Population,Minority,Minority,Canton
Canton,0,415201,415201,2,590,98.2,Yes,EJ Population,Minority,Minority,Canton
Canton,0,415201,415201,2,590,98.2,Yes,EJ Population,Minority,Minority,Stoughton
,,415202,415202,1,503,99.4,No,Not an EJ Population,,N/A,Canton
Canton,0,415202,415202,2,307,98.4,Yes,EJ Population,Minority,Minority,Canton
,,415300,415300,1,893,99.0,No,Not an EJ Population,,N/A,Canton
,,415300,415300,2,477,95.8,No,Not an EJ Population,,N/A,Canton
,,415300,415300,2,477,95.8,No,Not an EJ Population,,N/A,Milton
,,416101,416101,1,671,95.2,No,Not an EJ Population,,N/A,Milton
,,416101,416101,2,563,96.6,No,Not an EJ Population,,N/A,Milton
,,416101,416101,3,282,99.3,No,Not an EJ Population,,N/A,Milton
Milton,98.11171772,416101,416101,4,369,99.2,Yes,EJ Population,Income,Income,Milton
,,416102,416102,1,377,95.4,No,Not an EJ Population,,N/A,Boston
,,416102,416102,1,377,95.4,No,Not an EJ Population,,N/A,Canton
,,416102,416102,1,377,95.4,No,Not an EJ Population,,N/A,Milton
,,416102,416102,2,327,98.5,No,Not an EJ Population,,N/A,Milton
Milton,98.11171772,416200,416200,1,300,67.7,Yes,EJ Population,Minority,Minority,Milton
Milton,98.11171772,416200,416200,2,229,70.2,Yes,EJ Population,Minority,Minority,Milton
,,416200,416200,3,353,90.1,No,Not an EJ Population,,N/A,Milton
,,416200,416200,4,198,97.0,No,Not an EJ Population,,N/A,Boston
,,416200,416200,4,198,97.0,No,Not an EJ Population,,N/A,Milton
Milton,98.11171772,416200,416200,5,295,99.7,Yes,EJ Population,Minority,Minority,Boston
Milton,98.11171772,416200,416200,5,295,99.7,Yes,EJ Population,Minority,Minority,Milton
Milton,98.11171772,416200,416200,6,292,99.3,Yes,EJ Population,Minority,Minority,Boston
Milton,98.11171772,416200,416200,6,292,99.3,Yes,EJ Population,Minority,Minority,Milton
Milton,98.11171772,416200,416200,7,325,72.9,Yes,EJ Population,Minority,Minority,Milton
,,416300,416300,1,473,93.2,No,Not an EJ Population,,N/A,Milton
Milton,98.11171772,416300,416300,2,234,66.2,Yes,EJ Population,Minority,Minority,Milton
Boston,0,416300,416300,3,248,81.2,Yes,EJ Population,Minority,Minority,Milton
,,416300,416300,4,283,87.5,No,Not an EJ Population,,N/A,Milton
Milton,98.11171772,416300,416300,5,196,82.6,Yes,EJ Population,Minority and income,Minority and income,Milton
,,416400,416400,1,273,91.6,No,Not an EJ Population,,N/A,Milton
,,416400,416400,1,273,91.6,No,Not an EJ Population,,N/A,Quincy
,,416400,416400,2,344,98.8,No,Not an EJ Population,,N/A,Milton
,,416400,416400,3,333,94.2,No,Not an EJ Population,,N/A,Milton
,,416400,416400,4,277,91.0,No,Not an EJ Population,,N/A,Milton
,,416400,416400,4,277,91.0,No,Not an EJ Population,,N/A,Quincy
,,416400,416400,5,301,95.9,No,Not an EJ Population,,N/A,Milton
,,416400,416400,5,301,95.9,No,Not an EJ Population,,N/A,Quincy
,,416400,416400,6,297,98.6,No,Not an EJ Population,,N/A,Milton
,,416400,416400,7,256,92.0,No,Not an EJ Population,,N/A,Milton
,,416400,416400,7,256,92.0,No,Not an EJ Population,,N/A,Quincy
Quincy,40.97681957,417100,417100,1,150,49.2,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417100,417100,2,197,72.3,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417100,417100,3,241,77.4,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417100,417100,4,294,87.1,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417100,417100,5,227,85.2,Yes,EJ Population,Minority,Minority,Milton
Quincy,40.97681957,417100,417100,5,227,85.2,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417100,417100,6,467,96.9,Yes,EJ Population,Minority and income,Minority and income,Quincy
Quincy,40.97681957,417201,417201,1,163,57.9,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417201,417201,2,211,90.0,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Quincy
Quincy,40.97681957,417201,417201,3,353,87.2,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Quincy
Quincy,40.97681957,417201,417201,4,92,64.9,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417202,417202,1,206,57.5,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417202,417202,2,198,64.4,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417202,417202,3,327,83.4,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417202,417202,4,334,91.2,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Milton
Quincy,40.97681957,417202,417202,4,334,91.2,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Quincy
Quincy,40.97681957,417300,417300,1,57,71.8,Yes,EJ Population,Minority,Minority,Quincy
,,417400,417400,1,473,95.9,No,Not an EJ Population,,N/A,Quincy
,,417400,417400,2,313,94.7,No,Not an EJ Population,,N/A,Quincy
,,417400,417400,3,242,92.5,No,Not an EJ Population,,N/A,Quincy
Quincy,40.97681957,417501,417501,1,260,79.7,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Quincy
Quincy,40.97681957,417501,417501,2,416,75.9,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417501,417501,3,328,72.4,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417501,417501,4,337,55.3,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Quincy
Quincy,40.97681957,417502,417502,1,214,42.5,Yes,EJ Population,Minority and income,Minority and income,Quincy
Quincy,40.97681957,417502,417502,2,165,47.1,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417502,417502,3,171,43.6,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Quincy
Quincy,40.97681957,417502,417502,4,259,48.0,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417601,417601,1,231,73.2,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417601,417601,2,419,73.9,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417601,417601,3,277,79.5,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Quincy
Quincy,40.97681957,417601,417601,4,211,65.1,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Quincy
Quincy,40.97681957,417602,417602,1,443,84.3,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417602,417602,2,403,73.1,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417602,417602,3,426,72.3,Yes,EJ Population,Minority and income,Minority and income,Quincy
,,417702,417702,1,273,95.5,No,Not an EJ Population,,N/A,Quincy
Quincy,40.97681957,417702,417702,2,142,86.6,Yes,EJ Population,Minority,Minority,Quincy
