muni,Muni Zoned %_single_family,TRACT CODE,Cleaned Tract Code,Block Group of parcel_data_aggregated_by_block_group,N,percent_sf_residences,EJ,EJ_pop,Ej Crit De,recoded_ej_criteria,CITY
,,405100,405100,4,661,94.42622951,No,Not an EJ Population,,N/A,Dover
,,405100,405100,4,661,94.42622951,No,Not an EJ Population,,N/A,Medfield
,,406101,406101,1,726,92.55319149,No,Not an EJ Population,,N/A,Medfield
,,406101,406101,1,726,92.55319149,No,Not an EJ Population,,N/A,Millis
,,406101,406101,1,726,92.55319149,No,Not an EJ Population,,N/A,Walpole
,,406101,406101,2,526,99.01380671,No,Not an EJ Population,,N/A,Medfield
,,406101,406101,3,483,98.8317757,No,Not an EJ Population,,N/A,Dover
,,406101,406101,3,483,98.8317757,No,Not an EJ Population,,N/A,Medfield
,,406102,406102,1,656,98.9010989,No,Not an EJ Population,,N/A,Medfield
,,406102,406102,1,656,98.9010989,No,Not an EJ Population,,N/A,Walpole
,,406102,406102,2,319,92.52669039,No,Not an EJ Population,,N/A,Medfield
,,406102,406102,2,319,92.52669039,No,Not an EJ Population,,N/A,Millis
,,406102,406102,3,366,100,No,Not an EJ Population,,N/A,Medfield
,,406102,406102,3,366,100,No,Not an EJ Population,,N/A,Walpole
,,406102,406102,4,705,99.55357143,No,Not an EJ Population,,N/A,Medfield
Millis,88.90747001,407101,407101,1,493,97.61388286,Yes,EJ Population,English isolation,English isolation,Medway
Millis,88.90747001,407101,407101,1,493,97.61388286,Yes,EJ Population,English isolation,English isolation,Millis
,,407101,407101,2,465,89.26829268,No,Not an EJ Population,,N/A,Medway
,,407101,407101,2,465,89.26829268,No,Not an EJ Population,,N/A,Millis
,,407101,407101,3,395,90.02770083,No,Not an EJ Population,,N/A,Medfield
,,407101,407101,3,395,90.02770083,No,Not an EJ Population,,N/A,Millis
,,407102,407102,1,534,95.93495935,No,Not an EJ Population,,N/A,Medfield
,,407102,407102,1,534,95.93495935,No,Not an EJ Population,,N/A,Medway
,,407102,407102,1,534,95.93495935,No,Not an EJ Population,,N/A,Millis
,,407102,407102,2,699,93.56357928,No,Not an EJ Population,,N/A,Medway
,,407102,407102,2,699,93.56357928,No,Not an EJ Population,,N/A,Millis
,,407102,407102,2,699,93.56357928,No,Not an EJ Population,,N/A,Norfolk
,,408102,408102,1,332,87.58865248,No,Not an EJ Population,,N/A,Franklin
,,408102,408102,1,332,87.58865248,No,Not an EJ Population,,N/A,Medway
,,408102,408102,1,332,87.58865248,No,Not an EJ Population,,N/A,Millis
,,408102,408102,2,625,89.59854015,No,Not an EJ Population,,N/A,Medway
,,408102,408102,2,625,89.59854015,No,Not an EJ Population,,N/A,Millis
,,408102,408102,3,268,84.61538462,No,Not an EJ Population,,N/A,Franklin
,,408102,408102,3,268,84.61538462,No,Not an EJ Population,,N/A,Medway
,,408102,408102,3,268,84.61538462,No,Not an EJ Population,,N/A,Millis
,,408102,408102,4,293,94.16342413,No,Not an EJ Population,,N/A,Medway
,,408102,408102,4,293,94.16342413,No,Not an EJ Population,,N/A,Millis
,,408103,408103,1,367,96.93877551,No,Not an EJ Population,,N/A,Bellingham
,,408103,408103,1,367,96.93877551,No,Not an EJ Population,,N/A,Medway
,,408103,408103,1,367,96.93877551,No,Not an EJ Population,,N/A,Milford
,,408103,408103,1,367,96.93877551,No,Not an EJ Population,,N/A,Millis
,,408103,408103,2,664,98.69918699,No,Not an EJ Population,,N/A,Medway
,,408103,408103,2,664,98.69918699,No,Not an EJ Population,,N/A,Milford
,,408104,408104,1,551,95.27559055,No,Not an EJ Population,,N/A,Medway
,,408104,408104,1,551,95.27559055,No,Not an EJ Population,,N/A,Millis
,,408104,408104,2,390,98.02259887,No,Not an EJ Population,,N/A,Medway
,,408104,408104,3,699,99.52229299,No,Not an EJ Population,,N/A,Medway
,,408104,408104,3,699,99.52229299,No,Not an EJ Population,,N/A,Millis
,,409101,409101,1,894,98.79663057,No,Not an EJ Population,,N/A,Norfolk
,,409101,409101,2,373,97.69736842,No,Not an EJ Population,,N/A,Norfolk
,,409101,409101,2,373,97.69736842,No,Not an EJ Population,,N/A,Walpole
,,409101,409101,2,373,97.69736842,No,Not an EJ Population,,N/A,Wrentham
,,409101,409101,4,353,97.95918367,No,Not an EJ Population,,N/A,Norfolk
,,409101,409101,4,353,97.95918367,No,Not an EJ Population,,N/A,Walpole
,,409102,409102,1,853,98.4496124,No,Not an EJ Population,,N/A,Franklin
,,409102,409102,1,853,98.4496124,No,Not an EJ Population,,N/A,Millis
,,409102,409102,1,853,98.4496124,No,Not an EJ Population,,N/A,Norfolk
,,409102,409102,2,981,99.34711643,No,Not an EJ Population,,N/A,Norfolk
,,409102,409102,2,981,99.34711643,No,Not an EJ Population,,N/A,Walpole
,,409102,409102,2,981,99.34711643,No,Not an EJ Population,,N/A,Wrentham
,,410100,410100,1,284,82.62548263,No,Not an EJ Population,,N/A,Foxborough
,,410100,410100,2,287,83.7962963,No,Not an EJ Population,,N/A,Foxborough
,,410100,410100,3,674,98.45201238,No,Not an EJ Population,,N/A,Foxborough
,,410100,410100,4,23,80,No,Not an EJ Population,,N/A,Foxborough
,,410100,410100,5,400,83.28358209,No,Not an EJ Population,,N/A,Foxborough
,,410100,410100,5,400,83.28358209,No,Not an EJ Population,,N/A,Wrentham
,,410100,410100,6,330,97.44408946,No,Not an EJ Population,,N/A,Foxborough
,,410100,410100,6,330,97.44408946,No,Not an EJ Population,,N/A,Wrentham
,,410300,410300,1,672,97.07692308,No,Not an EJ Population,,N/A,Foxborough
,,410300,410300,1,672,97.07692308,No,Not an EJ Population,,N/A,Sharon
Foxborough,92.78636919,410300,410300,2,215,96.35416667,Yes,EJ Population,Minority,Minority,Foxborough
,,410300,410300,3,550,98.58870968,No,Not an EJ Population,,N/A,Foxborough
,,410400,410400,1,514,97.12525667,No,Not an EJ Population,,N/A,Foxborough
,,410400,410400,2,182,68.07228916,No,Not an EJ Population,,N/A,Foxborough
Foxborough,92.78636919,410400,410400,3,286,62.5,Yes,EJ Population,Minority,Minority,Foxborough
,,410400,410400,4,687,98.76352396,No,Not an EJ Population,,N/A,Foxborough
Walpole,90.51544379,411101,411101,1,286,97.40740741,Yes,EJ Population,Minority,Minority,Foxborough
Walpole,90.51544379,411101,411101,1,286,97.40740741,Yes,EJ Population,Minority,Minority,Walpole
,,411101,411101,2,699,96.91358025,No,Not an EJ Population,,N/A,Foxborough
,,411101,411101,2,699,96.91358025,No,Not an EJ Population,,N/A,Norfolk
,,411101,411101,2,699,96.91358025,No,Not an EJ Population,,N/A,Walpole
,,411102,411102,1,554,97.76119403,No,Not an EJ Population,,N/A,Foxborough
,,411102,411102,1,554,97.76119403,No,Not an EJ Population,,N/A,Sharon
,,411102,411102,1,554,97.76119403,No,Not an EJ Population,,N/A,Walpole
,,411102,411102,2,448,90.26128266,No,Not an EJ Population,,N/A,Walpole
,,411102,411102,3,416,88.04664723,No,Not an EJ Population,,N/A,Walpole
,,411200,411200,1,430,97.78325123,No,Not an EJ Population,,N/A,Norwood
,,411200,411200,1,430,97.78325123,No,Not an EJ Population,,N/A,Sharon
,,411200,411200,1,430,97.78325123,No,Not an EJ Population,,N/A,Walpole
,,411200,411200,2,727,93.61393324,No,Not an EJ Population,,N/A,Sharon
,,411200,411200,2,727,93.61393324,No,Not an EJ Population,,N/A,Walpole
Walpole,90.51544379,411200,411200,3,542,96.3740458,Yes,EJ Population,Minority,Minority,Norwood
Walpole,90.51544379,411200,411200,3,542,96.3740458,Yes,EJ Population,Minority,Minority,Walpole
,,411200,411200,4,140,82.8125,No,Not an EJ Population,,N/A,Norwood
,,411200,411200,4,140,82.8125,No,Not an EJ Population,,N/A,Walpole
,,411301,411301,1,1099,99.15572233,No,Not an EJ Population,,N/A,Medfield
,,411301,411301,1,1099,99.15572233,No,Not an EJ Population,,N/A,Norwood
,,411301,411301,1,1099,99.15572233,No,Not an EJ Population,,N/A,Walpole
,,411301,411301,2,324,96.47435897,No,Not an EJ Population,,N/A,Norwood
,,411301,411301,2,324,96.47435897,No,Not an EJ Population,,N/A,Walpole
,,411301,411301,3,380,96.66666667,No,Not an EJ Population,,N/A,Walpole
Walpole,90.51544379,411302,411302,2,166,67.82608696,Yes,EJ Population,Minority,Minority,Medfield
Walpole,90.51544379,411302,411302,2,166,67.82608696,Yes,EJ Population,Minority,Minority,Walpole
,,411302,411302,3,290,98.11320755,No,Not an EJ Population,,N/A,Norfolk
,,411302,411302,3,290,98.11320755,No,Not an EJ Population,,N/A,Walpole
,,411302,411302,4,542,99.59839357,No,Not an EJ Population,,N/A,Walpole
,,412100,412100,1,532,98.19277108,No,Not an EJ Population,,N/A,Dedham
,,412100,412100,1,532,98.19277108,No,Not an EJ Population,,N/A,Norwood
,,412100,412100,1,532,98.19277108,No,Not an EJ Population,,N/A,Westwood
,,412100,412100,2,367,99.44289694,No,Not an EJ Population,,N/A,Westwood
,,412100,412100,3,800,98.97959184,No,Not an EJ Population,,N/A,Walpole
,,412100,412100,3,800,98.97959184,No,Not an EJ Population,,N/A,Westwood
,,412100,412100,4,380,99.72826087,No,Not an EJ Population,,N/A,Walpole
,,412100,412100,4,380,99.72826087,No,Not an EJ Population,,N/A,Westwood
,,412200,412200,1,534,99.01574803,No,Not an EJ Population,,N/A,Westwood
,,412200,412200,2,550,98.22485207,No,Not an EJ Population,,N/A,Dover
,,412200,412200,2,550,98.22485207,No,Not an EJ Population,,N/A,Westwood
,,412300,412300,1,409,99.17127072,No,Not an EJ Population,,N/A,Dedham
,,412300,412300,1,409,99.17127072,No,Not an EJ Population,,N/A,Norwood
,,412300,412300,1,409,99.17127072,No,Not an EJ Population,,N/A,Westwood
,,412300,412300,2,354,99.41520468,No,Not an EJ Population,,N/A,Norwood
,,412300,412300,2,354,99.41520468,No,Not an EJ Population,,N/A,Westwood
,,412300,412300,3,287,98.8372093,No,Not an EJ Population,,N/A,Dedham
,,412300,412300,3,287,98.8372093,No,Not an EJ Population,,N/A,Westwood
,,412300,412300,4,650,94.78114478,No,Not an EJ Population,,N/A,Dedham
,,412300,412300,4,650,94.78114478,No,Not an EJ Population,,N/A,Westwood
,,413100,413100,2,340,98.75776398,No,Not an EJ Population,,N/A,Canton
,,413100,413100,2,340,98.75776398,No,Not an EJ Population,,N/A,Norwood
,,413100,413100,3,486,97.29166667,No,Not an EJ Population,,N/A,Canton
,,413100,413100,3,486,97.29166667,No,Not an EJ Population,,N/A,Norwood
Norwood,57.1573679,413100,413100,4,330,80.44871795,Yes,EJ Population,Minority,Minority,Norwood
Norwood,57.1573679,413100,413100,4,330,80.44871795,Yes,EJ Population,Minority,Minority,Walpole
,,413100,413100,6,518,95.84158416,No,Not an EJ Population,,N/A,Norwood
Norwood,57.1573679,413100,413100,7,281,84.52380952,Yes,EJ Population,Minority,Minority,Norwood
Norwood,57.1573679,413100,413100,7,281,84.52380952,Yes,EJ Population,Minority,Minority,Walpole
Norwood,57.1573679,413201,413201,1,333,89.17197452,Yes,EJ Population,Income,Income,Norwood
Norwood,57.1573679,413201,413201,1,333,89.17197452,Yes,EJ Population,Income,Income,Walpole
Norwood,57.1573679,413201,413201,1,333,89.17197452,Yes,EJ Population,Income,Income,Westwood
,,413201,413201,2,320,78.89273356,No,Not an EJ Population,,N/A,Norwood
,,413201,413201,2,320,78.89273356,No,Not an EJ Population,,N/A,Walpole
,,413201,413201,3,415,81.36020151,No,Not an EJ Population,,N/A,Canton
,,413201,413201,3,415,81.36020151,No,Not an EJ Population,,N/A,Norwood
,,413201,413201,3,415,81.36020151,No,Not an EJ Population,,N/A,Walpole
,,413201,413201,3,415,81.36020151,No,Not an EJ Population,,N/A,Westwood
,,413202,413202,1,521,84.97942387,No,Not an EJ Population,,N/A,Canton
,,413202,413202,1,521,84.97942387,No,Not an EJ Population,,N/A,Norwood
,,413202,413202,1,521,84.97942387,No,Not an EJ Population,,N/A,Walpole
,,413202,413202,1,521,84.97942387,No,Not an EJ Population,,N/A,Westwood
Norwood,57.1573679,413300,413300,1,558,90.12797075,Yes,EJ Population,Minority,Minority,Canton
Norwood,57.1573679,413300,413300,1,558,90.12797075,Yes,EJ Population,Minority,Minority,Norwood
Norwood,57.1573679,413300,413300,1,558,90.12797075,Yes,EJ Population,Minority,Minority,Westwood
,,413300,413300,2,389,84.73684211,No,Not an EJ Population,,N/A,Norwood
,,413300,413300,3,443,100,No,Not an EJ Population,,N/A,Norwood
,,413401,413401,1,325,60.09615385,No,Not an EJ Population,,N/A,Norwood
,,413401,413401,1,325,60.09615385,No,Not an EJ Population,,N/A,Walpole
,,413401,413401,1,325,60.09615385,No,Not an EJ Population,,N/A,Westwood
,,413401,413401,2,373,64.88764045,No,Not an EJ Population,,N/A,Norwood
,,413401,413401,3,278,67.1875,No,Not an EJ Population,,N/A,Norwood
Norwood,57.1573679,413402,413402,1,348,97.89156627,Yes,EJ Population,Minority,Minority,Norwood
Norwood,57.1573679,413402,413402,1,348,97.89156627,Yes,EJ Population,Minority,Minority,Walpole
Norwood,57.1573679,413402,413402,1,348,97.89156627,Yes,EJ Population,Minority,Minority,Westwood
Norwood,57.1573679,413402,413402,2,60,51.1627907,Yes,EJ Population,Minority,Minority,Norwood
Norwood,57.1573679,413402,413402,2,60,51.1627907,Yes,EJ Population,Minority,Minority,Walpole
Norwood,57.1573679,413402,413402,3,329,79.87220447,Yes,EJ Population,Minority,Minority,Canton
Norwood,57.1573679,413402,413402,3,329,79.87220447,Yes,EJ Population,Minority,Minority,Norwood
Norwood,57.1573679,413500,413500,1,364,94.88817891,Yes,EJ Population,Minority,Minority,Canton
Norwood,57.1573679,413500,413500,1,364,94.88817891,Yes,EJ Population,Minority,Minority,Norwood
Norwood,57.1573679,413500,413500,1,364,94.88817891,Yes,EJ Population,Minority,Minority,Sharon
Norwood,57.1573679,413500,413500,1,364,94.88817891,Yes,EJ Population,Minority,Minority,Walpole
Norwood,57.1573679,413500,413500,2,364,51.44927536,Yes,EJ Population,Minority,Minority,Canton
Norwood,57.1573679,413500,413500,2,364,51.44927536,Yes,EJ Population,Minority,Minority,Norwood
Norwood,57.1573679,413500,413500,2,364,51.44927536,Yes,EJ Population,Minority,Minority,Walpole
Norwood,57.1573679,413500,413500,3,438,63.63636364,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Norwood
Norwood,57.1573679,413500,413500,3,438,63.63636364,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Walpole
,,414100,414100,1,342,98.78419453,No,Not an EJ Population,,N/A,Sharon
,,414100,414100,2,263,98.4375,No,Not an EJ Population,,N/A,Sharon
Sharon,98.42831903,414100,414100,3,826,99.28263989,Yes,EJ Population,Minority,Minority,Sharon
Sharon,98.42831903,414100,414100,3,826,99.28263989,Yes,EJ Population,Minority,Minority,Walpole
,,414100,414100,4,381,87.1559633,No,Not an EJ Population,,N/A,Sharon
,,414100,414100,5,165,96.875,No,Not an EJ Population,,N/A,Sharon
,,414100,414100,5,165,96.875,No,Not an EJ Population,,N/A,Walpole
Sharon,98.42831903,414200,414200,1,299,99.65517241,Yes,EJ Population,Minority,Minority,Sharon
Sharon,98.42831903,414200,414200,1,299,99.65517241,Yes,EJ Population,Minority,Minority,Stoughton
,,414200,414200,2,979,99.66850829,No,Not an EJ Population,,N/A,Sharon
,,414200,414200,2,979,99.66850829,No,Not an EJ Population,,N/A,Stoughton
,,414200,414200,3,477,96.42004773,No,Not an EJ Population,,N/A,Sharon
,,414200,414200,4,929,98.83870968,No,Not an EJ Population,,N/A,Sharon
,,414300,414300,1,287,84.88888889,No,Not an EJ Population,,N/A,Sharon
,,414300,414300,2,533,92.99781182,No,Not an EJ Population,,N/A,Sharon
,,414300,414300,3,433,93.80053908,No,Not an EJ Population,,N/A,Canton
,,414300,414300,3,433,93.80053908,No,Not an EJ Population,,N/A,Sharon
,,414300,414300,4,402,96.73024523,No,Not an EJ Population,,N/A,Sharon
,,414300,414300,4,402,96.73024523,No,Not an EJ Population,,N/A,Stoughton
,,415101,415101,1,532,92.21052632,No,Not an EJ Population,,N/A,Canton
,,415101,415101,2,265,96.62447257,No,Not an EJ Population,,N/A,Canton
,,415101,415101,2,265,96.62447257,No,Not an EJ Population,,N/A,Sharon
,,415101,415101,3,615,98.20788531,No,Not an EJ Population,,N/A,Canton
,,415101,415101,3,615,98.20788531,No,Not an EJ Population,,N/A,Norwood
Canton,0,415103,415103,1,212,70.3125,Yes,EJ Population,Minority,Minority,Canton
Canton,0,415103,415103,2,559,90.96267191,Yes,EJ Population,Minority,Minority,Canton
Canton,0,415103,415103,2,559,90.96267191,Yes,EJ Population,Minority,Minority,Stoughton
Canton,0,415103,415103,3,163,88.69565217,Yes,EJ Population,Minority,Minority,Canton
,,415104,415104,1,551,88.78143134,No,Not an EJ Population,,N/A,Canton
,,415104,415104,1,551,88.78143134,No,Not an EJ Population,,N/A,Sharon
Canton,0,415104,415104,2,368,82.31707317,Yes,EJ Population,Minority,Minority,Canton
Canton,0,415201,415201,1,326,99.31034483,Yes,EJ Population,Minority,Minority,Canton
Canton,0,415201,415201,2,590,98.21073559,Yes,EJ Population,Minority,Minority,Canton
Canton,0,415201,415201,2,590,98.21073559,Yes,EJ Population,Minority,Minority,Stoughton
,,415202,415202,1,503,99.37759336,No,Not an EJ Population,,N/A,Canton
Canton,0,415202,415202,2,307,98.4496124,Yes,EJ Population,Minority,Minority,Canton
,,415300,415300,1,893,98.95104895,No,Not an EJ Population,,N/A,Canton
,,415300,415300,2,477,95.75471698,No,Not an EJ Population,,N/A,Canton
,,415300,415300,2,477,95.75471698,No,Not an EJ Population,,N/A,Milton
,,416101,416101,1,671,95.173454,No,Not an EJ Population,,N/A,Milton
,,416101,416101,2,563,96.60377359,No,Not an EJ Population,,N/A,Milton
,,416101,416101,3,282,99.26739927,No,Not an EJ Population,,N/A,Milton
Milton,98.11171772,416101,416101,4,369,99.15966387,Yes,EJ Population,Income,Income,Milton
,,416102,416102,1,377,95.36231884,No,Not an EJ Population,,N/A,Boston
,,416102,416102,1,377,95.36231884,No,Not an EJ Population,,N/A,Canton
,,416102,416102,1,377,95.36231884,No,Not an EJ Population,,N/A,Milton
,,416102,416102,2,327,98.46153846,No,Not an EJ Population,,N/A,Milton
Milton,98.11171772,416200,416200,1,300,67.6975945,Yes,EJ Population,Minority,Minority,Milton
Milton,98.11171772,416200,416200,2,229,70.1754386,Yes,EJ Population,Minority,Minority,Milton
,,416200,416200,3,353,90.08746356,No,Not an EJ Population,,N/A,Milton
,,416200,416200,4,198,96.95431472,No,Not an EJ Population,,N/A,Boston
,,416200,416200,4,198,96.95431472,No,Not an EJ Population,,N/A,Milton
Milton,98.11171772,416200,416200,5,295,99.65753425,Yes,EJ Population,Minority,Minority,Boston
Milton,98.11171772,416200,416200,5,295,99.65753425,Yes,EJ Population,Minority,Minority,Milton
Milton,98.11171772,416200,416200,6,292,99.30555556,Yes,EJ Population,Minority,Minority,Boston
Milton,98.11171772,416200,416200,6,292,99.30555556,Yes,EJ Population,Minority,Minority,Milton
Milton,98.11171772,416200,416200,7,325,72.89719626,Yes,EJ Population,Minority,Minority,Milton
,,416300,416300,1,473,93.18681319,No,Not an EJ Population,,N/A,Milton
Milton,98.11171772,416300,416300,2,234,66.22807018,Yes,EJ Population,Minority,Minority,Milton
Boston,0,416300,416300,3,248,81.2244898,Yes,EJ Population,Minority,Minority,Milton
,,416300,416300,4,283,87.5,No,Not an EJ Population,,N/A,Milton
Milton,98.11171772,416300,416300,5,196,82.63157895,Yes,EJ Population,Minority and income,Minority and income,Milton
,,416400,416400,1,273,91.63498099,No,Not an EJ Population,,N/A,Milton
,,416400,416400,1,273,91.63498099,No,Not an EJ Population,,N/A,Quincy
,,416400,416400,2,344,98.82697947,No,Not an EJ Population,,N/A,Milton
,,416400,416400,3,333,94.15384615,No,Not an EJ Population,,N/A,Milton
,,416400,416400,4,277,91.04477612,No,Not an EJ Population,,N/A,Milton
,,416400,416400,4,277,91.04477612,No,Not an EJ Population,,N/A,Quincy
,,416400,416400,5,301,95.94594595,No,Not an EJ Population,,N/A,Milton
,,416400,416400,5,301,95.94594595,No,Not an EJ Population,,N/A,Quincy
,,416400,416400,6,297,98.60627178,No,Not an EJ Population,,N/A,Milton
,,416400,416400,7,256,92.03539823,No,Not an EJ Population,,N/A,Milton
,,416400,416400,7,256,92.03539823,No,Not an EJ Population,,N/A,Quincy
Quincy,40.97681957,417100,417100,1,150,49.23076923,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417100,417100,2,197,72.2513089,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417100,417100,3,241,77.40585774,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417100,417100,4,294,87.06293706,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417100,417100,5,227,85.20179372,Yes,EJ Population,Minority,Minority,Milton
Quincy,40.97681957,417100,417100,5,227,85.20179372,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417100,417100,6,467,96.90949227,Yes,EJ Population,Minority and income,Minority and income,Quincy
Quincy,40.97681957,417201,417201,1,163,57.93103448,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417201,417201,2,211,90,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Quincy
Quincy,40.97681957,417201,417201,3,353,87.24637681,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Quincy
Quincy,40.97681957,417201,417201,4,92,64.9122807,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417202,417202,1,206,57.5,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417202,417202,2,198,64.36170213,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417202,417202,3,327,83.43558282,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417202,417202,4,334,91.15853659,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Milton
Quincy,40.97681957,417202,417202,4,334,91.15853659,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Quincy
Quincy,40.97681957,417300,417300,1,57,71.7948718,Yes,EJ Population,Minority,Minority,Quincy
,,417400,417400,1,473,95.9139785,No,Not an EJ Population,,N/A,Quincy
,,417400,417400,2,313,94.68438538,No,Not an EJ Population,,N/A,Quincy
,,417400,417400,3,242,92.46861925,No,Not an EJ Population,,N/A,Quincy
Quincy,40.97681957,417501,417501,1,260,79.6875,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Quincy
Quincy,40.97681957,417501,417501,2,416,75.91240876,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417501,417501,3,328,72.36024845,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417501,417501,4,337,55.34591195,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Quincy
Quincy,40.97681957,417502,417502,1,214,42.52873563,Yes,EJ Population,Minority and income,Minority and income,Quincy
Quincy,40.97681957,417502,417502,2,165,47.14285714,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417502,417502,3,171,43.62416107,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Quincy
Quincy,40.97681957,417502,417502,4,259,47.98387097,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417601,417601,1,231,73.18181818,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417601,417601,2,419,73.94540943,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417601,417601,3,277,79.52755906,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Quincy
Quincy,40.97681957,417601,417601,4,211,65.06024096,Yes,EJ Population,Minority and English isolation,Minority and English isolation,Quincy
Quincy,40.97681957,417602,417602,1,443,84.25925926,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417602,417602,2,403,73.12661499,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417602,417602,3,426,72.32876712,Yes,EJ Population,Minority and income,Minority and income,Quincy
,,417702,417702,1,273,95.52238806,No,Not an EJ Population,,N/A,Quincy
Quincy,40.97681957,417702,417702,2,142,86.60714286,Yes,EJ Population,Minority,Minority,Quincy
,,417702,417702,3,384,94.80874317,No,Not an EJ Population,,N/A,Quincy
Quincy,40.97681957,417703,417703,1,65,28.94736842,Yes,EJ Population,Minority and income,Minority and income,Quincy
Quincy,40.97681957,417703,417703,2,116,32.60869565,Yes,EJ Population,Minority and income,Minority and income,Quincy
Quincy,40.97681957,417703,417703,3,90,21.42857143,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Quincy
Quincy,40.97681957,417704,417704,1,211,43.75,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417704,417704,2,261,55.31914894,Yes,EJ Population,Minority,Minority,Quincy
,,417801,417801,1,419,88.40206186,No,Not an EJ Population,,N/A,Quincy
,,417801,417801,2,349,91.5407855,No,Not an EJ Population,,N/A,Quincy
,,417801,417801,3,504,94.49152542,No,Not an EJ Population,,N/A,Quincy
,,417801,417801,4,264,92.94117647,No,Not an EJ Population,,N/A,Quincy
,,417801,417801,5,582,87.71929825,No,Not an EJ Population,,N/A,Quincy
Quincy,40.97681957,417802,417802,1,330,95.84664537,Yes,EJ Population,Minority and income,Minority and income,Quincy
Quincy,40.97681957,417802,417802,2,90,83.5443038,Yes,EJ Population,"Minority, income and English isolation","Minority, income and English isolation",Quincy
Quincy,40.97681957,417901,417901,1,288,41.28787879,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417901,417901,2,242,57.91855204,Yes,EJ Population,Minority and income,Minority and income,Quincy
Quincy,40.97681957,417901,417901,3,111,57.77777778,Yes,EJ Population,Minority and income,Minority and income,Quincy
Quincy,40.97681957,417901,417901,4,176,62.66666667,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417901,417901,4,176,62.66666667,Yes,EJ Population,Minority,Minority,Weymouth
Quincy,40.97681957,417901,417901,5,12,40,Yes,EJ Population,Minority and income,Minority and income,Braintree
Quincy,40.97681957,417901,417901,5,12,40,Yes,EJ Population,Minority and income,Minority and income,Quincy
Quincy,40.97681957,417901,417901,6,92,37.73584906,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417902,417902,1,255,34.45378151,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417902,417902,2,332,62.41610738,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,417902,417902,3,267,60.90534979,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418002,418002,1,254,84.36018957,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418002,418002,2,217,69.33962264,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418002,418002,3,240,39.82300885,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418002,418002,4,433,64.07506702,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418003,418003,1,111,58,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418003,418003,2,80,63.15789474,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418004,418004,1,295,42.08144796,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418004,418004,2,218,39.13043478,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418004,418004,3,428,42.33983287,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418101,418101,1,420,82.08955224,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418101,418101,2,120,73.87387387,Yes,EJ Population,Minority,Minority,Quincy
Quincy,40.97681957,418101,418101,3,235,54.71698113,Yes,EJ Population,Minority and income,Minority and income,Quincy
